#Filename=F:\pcameron\3_Experimental\AFM\311024\Image00023.nid
#Date=31-10-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.128966N/m
#Deflection-Sensitivity=6.38e-09m/V
#SpecMode=Map
#SpecMap-Dim=0;2e-05;0;2e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=0
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=8282
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [N];Z-Axis-Out [m]
-4.62488e-06;5.4082e-05;-5.84993e-06
-4.62446e-06;0.000170217;-5.84914e-06
-4.62335e-06;0.000104466;-5.84834e-06
-4.62302e-06;0.000148629;-5.84755e-06
-4.62193e-06;3.38165e-05;-5.84676e-06
-4.62119e-06;0.000192383;-5.84597e-06
-4.62035e-06;0.000132872;-5.84518e-06
-4.61934e-06;4.04661e-05;-5.84438e-06
-4.61884e-06;0.000343368;-5.84359e-06
-4.61799e-06;0.000298404;-5.8428e-06
-4.6174e-06;0.000188471;-5.84201e-06
-4.6167e-06;0.000211643;-5.84122e-06
-4.61588e-06;0.000200243;-5.84043e-06
-4.61538e-06;5.80308e-05;-5.83963e-06
-4.61423e-06;0.000185547;-5.83884e-06
-4.61361e-06;0.000151051;-5.83805e-06
-4.61257e-06;0.000231573;-5.83726e-06
-4.61204e-06;0.000175302;-5.83647e-06
-4.61131e-06;0.000345082;-5.83568e-06
-4.6103e-06;0.000364845;-5.83488e-06
-4.60942e-06;0.000304644;-5.83409e-06
-4.60894e-06;0.000262846;-5.8333e-06
-4.60835e-06;0.000227922;-5.83251e-06
-4.60734e-06;0.000240774;-5.83172e-06
-4.60661e-06;0.000248448;-5.83092e-06
-4.60578e-06;0.000282255;-5.83013e-06
-4.60503e-06;0.000254818;-5.82934e-06
-4.60441e-06;0.000178078;-5.82855e-06
-4.60353e-06;0.000186273;-5.82776e-06
-4.60281e-06;0.00016137;-5.82697e-06
-4.60155e-06;0.00020097;-5.82617e-06
-4.6013e-06;0.000233305;-5.82538e-06
-4.60031e-06;0.000166027;-5.82459e-06
-4.59984e-06;0.000310139;-5.8238e-06
-4.59885e-06;0.000129351;-5.82301e-06
-4.59787e-06;0.000143004;-5.82222e-06
-4.59705e-06;0.000275345;-5.82142e-06
-4.59674e-06;0.000383825;-5.82063e-06
-4.59573e-06;0.000259512;-5.81984e-06
-4.59503e-06;0.000144085;-5.81905e-06
-4.59402e-06;0.000253291;-5.81826e-06
-4.59302e-06;0.000202925;-5.81747e-06
-4.59263e-06;0.000161631;-5.81667e-06
-4.59184e-06;0.0003866;-5.81588e-06
